address_id,postcode,state,country,number_street,street
1169,2529,NSW,Australia,698,Summer Ridge Way
1170,2170,NSW,Australia,79,Grasskamp Center
1171,2212,NSW,Australia,6541,Dahle Junction
1172,2150,NSW,Australia,858,Swallow Parkway
1173,2118,NSW,Australia,0005,Independence Drive
1174,4012,QLD,Australia,525,Kedzie Street
1175,2747,NSW,Australia,03890,Logan Court
1176,4217,QLD,Australia,8,Clyde Gallagher Court
1177,2430,NSW,Australia,62,Elka Terrace
1178,3039,VIC,Australia,85931,Johnson Alley
1179,2017,NSW,Australia,63588,Clove Court
1180,2213,NSW,Australia,86,Stang Way
1181,2061,NSW,Australia,84,Westridge Hill
1182,3644,VIC,Australia,53740,Vera Parkway
1183,2104,NSW,Australia,2,Ramsey Parkway
1184,3173,VIC,Australia,651,Mesta Drive
1185,2830,NSW,Australia,1,Merrick Parkway
1186,2044,NSW,Australia,135,Crest Line Drive
1187,2168,NSW,Australia,63576,Anzinger Trail
1188,2320,NSW,Australia,05,Charing Cross Plaza
1189,4118,QLD,Australia,261,Farmco Drive
1190,3043,VIC,Australia,0,Northport Hill
1191,2251,NSW,Australia,894,Maple Wood Drive
1192,2560,NSW,Australia,05,Daystar Lane
1193,2873,NSW,Australia,81167,Division Hill
1194,2541,NSW,Australia,761,Bellgrove Lane
1195,4350,QLD,Australia,614,Shopko Trail
1196,2761,NSW,Australia,1911,Waxwing Point
1197,2155,NSW,Australia,0,Kedzie Junction
1198,4017,QLD,Australia,0108,Forster Parkway
1199,2222,NSW,Australia,466,Briar Crest Junction
1200,2222,NSW,Australia,6072,Ridge Oak Junction
1201,3429,VIC,Australia,31445,Morningstar Drive
1202,2321,NSW,Australia,22619,Schurz Street
1203,2079,NSW,Australia,61,Kim Avenue
1204,3072,VIC,Australia,12103,Merchant Circle
1205,2230,NSW,Australia,3,Porter Center
1206,2007,NSW,Australia,7,Luster Trail
1207,2620,NSW,Australia,7,Dahle Avenue
1208,3034,VIC,Australia,7,Magdeline Trail
1209,2086,NSW,Australia,275,Lindbergh Parkway
1210,2231,NSW,Australia,592,Tennessee Alley
1211,3175,VIC,Australia,0,American Ash Parkway
1212,2580,NSW,Australia,387,Pawling Drive
1213,3037,VIC,Australia,0,Evergreen Road
1214,3550,VIC,Australia,51529,Cascade Place
1215,3218,VIC,Australia,457,Ryan Road
1216,2020,NSW,Australia,94219,Buell Circle
1217,3930,VIC,Australia,267,Lukken Park
1218,2480,NSW,Australia,54,Harbort Road
1219,2259,NSW,Australia,81,American Place
1220,3130,VIC,Australia,2388,Thackeray Place
1221,3029,VIC,Australia,85957,Basil Way
1222,2285,NSW,Australia,01,Cottonwood Junction
1223,2830,NSW,Australia,37,Sutherland Terrace
1224,2119,NSW,Australia,7929,Grasskamp Trail
1225,2153,NSW,Australia,4,Hoard Pass
1226,2120,NSW,Australia,2,Dunning Alley
1227,4573,QLD,Australia,61949,7th Road
1228,2085,NSW,Australia,26,Lotheville Court
1229,2763,NSW,Australia,3765,Mandrake Alley
1230,2852,NSW,Australia,67348,Lakewood Gardens Road
1231,3030,VIC,Australia,014,Birchwood Parkway
1232,3677,VIC,Australia,17357,Katie Center
1233,3030,VIC,Australia,5772,Kennedy Junction
1234,4122,QLD,Australia,560,Melody Alley
1235,2760,NSW,Australia,92,Waubesa Center
1236,2750,NSW,Australia,359,Kropf Point
1237,3806,VIC,Australia,75,Scott Place
1238,2155,NSW,Australia,2,Eliot Lane
1239,2127,NSW,Australia,3466,Truax Terrace
1240,2155,NSW,Australia,9,7th Terrace
1241,4873,QLD,Australia,65209,Merrick Avenue
1242,4820,QLD,Australia,90351,Duke Junction
1243,4873,QLD,Australia,47,Glacier Hill Junction
1244,4817,QLD,Australia,7978,Carberry Way
1245,4818,QLD,Australia,795,Arapahoe Hill
1246,4519,QLD,Australia,6,Lerdahl Plaza
1247,4806,QLD,Australia,60320,Emmet Road
1248,4805,QLD,Australia,11,Golf Pass
1249,4701,QLD,Australia,563,Northport Drive
1250,2478,NSW,Australia,8,Eggendart Court
1251,4560,QLD,Australia,91336,Spenser Street
1252,4740,QLD,Australia,33,Rockefeller Avenue
1253,4720,QLD,Australia,71,Sundown Circle
1254,4702,QLD,Australia,33,Bayside Way
1255,4702,QLD,Australia,23,Hollow Ridge Avenue
1256,4127,QLD,Australia,16623,Mariners Cove Plaza
1257,4670,QLD,Australia,884,Shoshone Lane
1258,4670,QLD,Australia,12,Prentice Point
1259,4670,QLD,Australia,7008,Warner Park
1260,4655,QLD,Australia,51673,Heffernan Park
1261,4610,QLD,Australia,32,Meadow Ridge Alley
1262,4655,QLD,Australia,37,Clarendon Lane
1263,4551,QLD,Australia,7,Onsgard Court
1264,4702,QLD,Australia,543,Victoria Park
1265,4702,QLD,Australia,640,Toban Hill
1266,4506,QLD,Australia,93,Corben Crossing
1267,4503,QLD,Australia,26,Portage Junction
1268,4503,QLD,Australia,7928,Mendota Circle
1269,4512,QLD,Australia,1075,Raven Place
1270,4511,QLD,Australia,0,Summerview Pass
1271,4500,QLD,Australia,7310,Shopko Trail
1272,4380,QLD,Australia,6659,Kenwood Plaza
1273,4370,QLD,Australia,41,Knutson Alley
1274,4817,QLD,Australia,67396,Roxbury Court
1275,4350,QLD,Australia,55,Hauk Court
1276,4213,QLD,Australia,131,Tony Road
1277,4340,QLD,Australia,791,Elgar Trail
1278,4122,QLD,Australia,617,Welch Street
1279,4306,QLD,Australia,1,Namekagon Plaza
1280,4306,QLD,Australia,3,Blaine Road
1281,4306,QLD,Australia,77,Pankratz Plaza
1282,4306,QLD,Australia,4081,Veith Lane
1283,4306,QLD,Australia,55,Elgar Park
1284,4306,QLD,Australia,9821,Fair Oaks Trail
1285,4305,QLD,Australia,19679,Buell Pass
1286,4304,QLD,Australia,8,Kinsman Alley
1287,4301,QLD,Australia,9989,Toban Way
1288,4300,QLD,Australia,378,Butterfield Pass
1289,4212,QLD,Australia,7,Schurz Parkway
1290,4209,QLD,Australia,07780,Autumn Leaf Drive
1291,4211,QLD,Australia,87,Reinke Drive
1292,4210,QLD,Australia,3,Gina Center
1293,4205,QLD,Australia,029,Scott Center
1294,4051,QLD,Australia,36072,Lakewood Gardens Court
1295,4165,QLD,Australia,408,Grover Place
1296,4165,QLD,Australia,392,Ridge Oak Road
1297,4053,QLD,Australia,9,Sugar Junction
1298,4217,QLD,Australia,0917,Golf View Parkway
1299,4130,QLD,Australia,16039,Warrior Parkway
1300,4124,QLD,Australia,3,School Place
1301,4208,QLD,Australia,9120,Corry Avenue
1302,4123,QLD,Australia,2,Shoshone Way
1303,4118,QLD,Australia,32,Vidon Point
1304,4115,QLD,Australia,515,Bunting Point
1305,4164,QLD,Australia,67727,Westerfield Hill
1306,4127,QLD,Australia,0,Moland Parkway
1307,4115,QLD,Australia,764,Dahle Alley
1308,4152,QLD,Australia,72,Shasta Plaza
1309,2452,NSW,Australia,210,Esch Park
1310,3931,VIC,Australia,55326,Fulton Hill
1311,4280,QLD,Australia,482,Bartelt Junction
1312,4300,QLD,Australia,58563,Monterey Hill
1313,4055,QLD,Australia,889,Straubel Way
1314,4128,QLD,Australia,9,Dawn Court
1315,4500,QLD,Australia,1988,Bartillon Terrace
1316,4370,QLD,Australia,57384,Sycamore Park
1317,4017,QLD,Australia,276,Hoffman Road
1318,4053,QLD,Australia,98791,Johnson Way
1319,4020,QLD,Australia,7,John Wall Parkway
1320,4019,QLD,Australia,0693,Eagan Court
1321,3188,VIC,Australia,38,Main Park
1322,3977,VIC,Australia,2,Shasta Street
1323,3806,VIC,Australia,27,Farmco Pass
1324,3940,VIC,Australia,9985,Barnett Circle
1325,3939,VIC,Australia,60855,Fieldstone Avenue
1326,3910,VIC,Australia,2,Dixon Crossing
1327,3977,VIC,Australia,7,Canary Trail
1328,3840,VIC,Australia,09653,Golf View Way
1329,3840,VIC,Australia,433,Mockingbird Center
1330,3977,VIC,Australia,4,Sycamore Pass
1331,3810,VIC,Australia,833,Sherman Court
1332,3806,VIC,Australia,0,Fulton Drive
1333,3804,VIC,Australia,02885,Buhler Court
1334,3805,VIC,Australia,8766,Onsgard Plaza
1335,3765,VIC,Australia,5061,Cottonwood Trail
1336,3757,VIC,Australia,05,Dahle Drive
1337,2582,NSW,Australia,5063,Shopko Pass
1338,3196,VIC,Australia,09,Hagan Pass
1339,3747,VIC,Australia,87897,Lighthouse Bay Pass
1340,3677,VIC,Australia,294,Lawn Junction
1341,3620,VIC,Australia,5,Springview Terrace
1342,3620,VIC,Australia,9,Logan Drive
1343,3630,VIC,Australia,6002,Del Sol Trail
1344,3151,VIC,Australia,77,Acker Alley
1345,3023,VIC,Australia,38,Hansons Place
1346,3564,VIC,Australia,30,Crescent Oaks Point
1347,3199,VIC,Australia,0784,Utah Plaza
1348,3500,VIC,Australia,5298,Nevada Circle
1349,3444,VIC,Australia,0,Ramsey Place
1350,3444,VIC,Australia,7006,Miller Avenue
1351,3076,VIC,Australia,1,Bayside Pass
1352,3380,VIC,Australia,43811,Golf View Road
1353,3340,VIC,Australia,19,Green Ridge Avenue
1354,3338,VIC,Australia,91079,Lukken Way
1355,3337,VIC,Australia,1450,Gulseth Park
1356,3280,VIC,Australia,1,Boyd Terrace
1357,3224,VIC,Australia,9,Almo Alley
1358,3222,VIC,Australia,016,Tony Street
1359,3222,VIC,Australia,02505,Mariners Cove Street
1360,3222,VIC,Australia,970,Sundown Place
1361,4164,QLD,Australia,0261,Roxbury Crossing
1362,3226,VIC,Australia,5413,Harbort Terrace
1363,3204,VIC,Australia,03444,Scott Lane
1364,3201,VIC,Australia,3,Schlimgen Alley
1365,3201,VIC,Australia,0162,Darwin Alley
1366,3840,VIC,Australia,66,Division Pass
1367,3198,VIC,Australia,6,Forster Crossing
1368,3198,VIC,Australia,939,Hermina Drive
1369,3190,VIC,Australia,393,Warrior Crossing
1370,3156,VIC,Australia,3962,Rigney Center
1371,3169,VIC,Australia,64201,Bonner Point
1372,3170,VIC,Australia,0,Grasskamp Pass
1373,3163,VIC,Australia,3831,Paget Road
1374,3161,VIC,Australia,46523,Mcbride Circle
1375,3791,VIC,Australia,29,Mallory Circle
1376,3156,VIC,Australia,6229,Amoth Place
1377,3155,VIC,Australia,952,Fairview Hill
1378,3977,VIC,Australia,6,La Follette Lane
1379,4119,QLD,Australia,6837,West Pass
1380,3140,VIC,Australia,28,Menomonie Street
1381,3136,VIC,Australia,94,Sheridan Parkway
1382,3818,VIC,Australia,50,Claremont Junction
1383,3028,VIC,Australia,70676,Eggendart Trail
1384,3106,VIC,Australia,5586,Buena Vista Avenue
1385,3082,VIC,Australia,02701,Talmadge Junction
1386,3099,VIC,Australia,220,Mitchell Place
1387,3752,VIC,Australia,02570,Tony Way
1388,3754,VIC,Australia,12,Alpine Lane
1389,3140,VIC,Australia,6,Northfield Point
1390,3068,VIC,Australia,7709,Bluestem Place
1391,3756,VIC,Australia,8108,Clyde Gallagher Crossing
1392,3061,VIC,Australia,79206,Independence Drive
1393,3048,VIC,Australia,60447,Ridgeway Plaza
1394,3046,VIC,Australia,4,Milwaukee Park
1395,4217,QLD,Australia,73506,Cordelia Lane
1396,3036,VIC,Australia,0,Rowland Road
1397,3107,VIC,Australia,42829,Charing Cross Road
1398,3030,VIC,Australia,7530,Sutteridge Hill
1399,3022,VIC,Australia,88545,Milwaukee Center
1400,3020,VIC,Australia,070,Shelley Terrace
1401,3049,VIC,Australia,12439,Kropf Way
1402,3015,VIC,Australia,931,Rigney Terrace
1403,2880,NSW,Australia,6,Anderson Court
1404,3500,VIC,Australia,11207,Lukken Center
1405,2870,NSW,Australia,4370,Haas Trail
1406,2259,NSW,Australia,45,Tony Trail
1407,2830,NSW,Australia,46,Dovetail Avenue
1408,2880,NSW,Australia,967,Farmco Road
1409,2763,NSW,Australia,623,Talisman Way
1410,2774,NSW,Australia,837,Evergreen Junction
1411,2155,NSW,Australia,21,West Avenue
1412,2770,NSW,Australia,83758,Kings Hill
1413,2750,NSW,Australia,8,Veith Alley
1414,2767,NSW,Australia,9,Pond Avenue
1415,2767,NSW,Australia,255,Doe Crossing Terrace
1416,2765,NSW,Australia,2,Alpine Circle
1417,2769,NSW,Australia,0,Talisman Trail
1418,2762,NSW,Australia,5700,Banding Lane
1419,2745,NSW,Australia,94079,Eggendart Point
1420,2761,NSW,Australia,87038,Sauthoff Road
1421,2761,NSW,Australia,4817,Fulton Junction
1422,2761,NSW,Australia,22,Transport Alley
1423,2760,NSW,Australia,1231,Grim Road
1424,2794,NSW,Australia,3,Rigney Center
1425,2759,NSW,Australia,7847,Buell Trail
1426,2750,NSW,Australia,42946,Fieldstone Pass
1427,2759,NSW,Australia,1617,Beilfuss Street
1428,2756,NSW,Australia,64,Everett Circle
1429,2756,NSW,Australia,184,Melrose Pass
1430,2756,NSW,Australia,8934,Park Meadow Street
1431,2756,NSW,Australia,14155,Evergreen Way
1432,2777,NSW,Australia,26607,West Hill
1433,2749,NSW,Australia,53649,Mandrake Place
1434,2154,NSW,Australia,223,Trailsway Parkway
1435,2749,NSW,Australia,8999,Elmside Pass
1436,2773,NSW,Australia,53,Steensland Parkway
1437,2745,NSW,Australia,8,Prairie Rose Circle
1438,2747,NSW,Australia,3416,Texas Pass
1439,2323,NSW,Australia,8088,Macpherson Hill
1440,2640,NSW,Australia,6418,Jenna Trail
1441,3690,VIC,Australia,70262,Hermina Court
1442,2630,NSW,Australia,89684,Coolidge Hill
1443,2260,NSW,Australia,00,International Junction
1444,2594,NSW,Australia,5,Carioca Pass
1445,2579,NSW,Australia,6386,Raven Road
1446,2567,NSW,Australia,8,Mendota Plaza
1447,2567,NSW,Australia,913,Londonderry Trail
1448,2567,NSW,Australia,58516,Tony Plaza
1449,2567,NSW,Australia,583,Jenna Pass
1450,2560,NSW,Australia,77729,Kim Plaza
1451,2560,NSW,Australia,1253,Ridge Oak Center
1452,2564,NSW,Australia,975,Melby Street
1453,2560,NSW,Australia,6279,Lien Junction
1454,2570,NSW,Australia,1435,Lukken Trail
1455,2207,NSW,Australia,25,Darwin Terrace
1456,2560,NSW,Australia,3,Independence Hill
1457,4503,QLD,Australia,4,Stone Corner Avenue
1458,2557,NSW,Australia,14179,Springs Drive
1459,2565,NSW,Australia,8,Green Ridge Place
1460,2536,NSW,Australia,55,Red Cloud Pass
1461,2530,NSW,Australia,21,Spohn Drive
1462,2207,NSW,Australia,11606,Myrtle Street
1463,2519,NSW,Australia,45725,Hagan Pass
1464,2439,NSW,Australia,93482,Jenifer Alley
1465,2528,NSW,Australia,04,Gulseth Plaza
1466,2506,NSW,Australia,0,Canary Parkway
1467,2487,NSW,Australia,2,Dayton Center
1468,2448,NSW,Australia,25607,Summer Ridge Way
1469,2450,NSW,Australia,828,Schlimgen Circle
1470,2440,NSW,Australia,558,Thompson Junction
1471,2290,NSW,Australia,589,Main Plaza
1472,2440,NSW,Australia,472,Blaine Junction
1473,2340,NSW,Australia,12,Express Pass
1474,4509,QLD,Australia,76,Norway Maple Drive
1475,2340,NSW,Australia,4,Oriole Hill
1476,2333,NSW,Australia,038,North Court
1477,2428,NSW,Australia,7231,Pepper Wood Point
1478,2263,NSW,Australia,941,La Follette Hill
1479,2769,NSW,Australia,2,Barby Trail
1480,2282,NSW,Australia,29133,Canary Circle
1481,2325,NSW,Australia,12,Redwing Street
1482,2325,NSW,Australia,57835,Ruskin Lane
1483,2323,NSW,Australia,7,Mifflin Terrace
1484,2289,NSW,Australia,7509,Prairieview Center
1485,2320,NSW,Australia,7,Delaware Hill
1486,2285,NSW,Australia,15012,Oneill Plaza
1487,2290,NSW,Australia,4861,School Park
1488,2287,NSW,Australia,9,Sycamore Pass
1489,2307,NSW,Australia,005,Prentice Circle
1490,2259,NSW,Australia,81,Artisan Park
1491,2261,NSW,Australia,7764,Declaration Hill
1492,2251,NSW,Australia,7049,Sutteridge Lane
1493,2250,NSW,Australia,40,Dexter Crossing
1494,2261,NSW,Australia,543,Morrow Terrace
1495,2250,NSW,Australia,36,Marquette Center
1496,2233,NSW,Australia,8,Arizona Way
1497,2450,NSW,Australia,78960,Schiller Lane
1498,2232,NSW,Australia,75,Hoepker Street
1499,2211,NSW,Australia,39677,Emmet Terrace
1500,2229,NSW,Australia,30,Bay Hill
1501,2223,NSW,Australia,6,Canary Plaza
1502,2228,NSW,Australia,4,Maywood Court
1503,2232,NSW,Australia,04489,Corscot Hill
1504,2227,NSW,Australia,00941,7th Place
1505,2223,NSW,Australia,09,Bayside Place
1506,2234,NSW,Australia,8802,Fisk Street
1507,2210,NSW,Australia,81,Darwin Court
1508,2219,NSW,Australia,54295,Dorton Hill
1509,2212,NSW,Australia,29,Spohn Drive
1510,2211,NSW,Australia,87746,Bellgrove Park
1511,2210,NSW,Australia,4517,Colorado Place
1512,2210,NSW,Australia,91433,Hollow Ridge Crossing
1513,2207,NSW,Australia,237,Garrison Way
1514,2260,NSW,Australia,7,Bartillon Circle
1515,2190,NSW,Australia,22,Nelson Terrace
1516,2567,NSW,Australia,96,Pepper Wood Drive
1517,2176,NSW,Australia,79055,Moose Terrace
1518,2200,NSW,Australia,520,Mesta Alley
1519,2760,NSW,Australia,0534,Bartelt Trail
1520,2200,NSW,Australia,3009,Duke Crossing
1521,2161,NSW,Australia,484,Lindbergh Street
1522,2848,NSW,Australia,83,Luster Drive
1523,2171,NSW,Australia,28,Mcguire Junction
1524,2145,NSW,Australia,6750,Truax Trail
1525,2767,NSW,Australia,84749,Holy Cross Terrace
1526,2170,NSW,Australia,486,Clyde Gallagher Road
1527,2165,NSW,Australia,305,Vera Lane
1528,2567,NSW,Australia,2,Moulton Drive
1529,2168,NSW,Australia,213,Alpine Avenue
1530,2040,NSW,Australia,2,Saint Paul Parkway
1531,2759,NSW,Australia,7921,Trailsway Center
1532,2148,NSW,Australia,90323,Pine View Hill
1533,2177,NSW,Australia,27,Hooker Plaza
1534,2160,NSW,Australia,193,Bluejay Hill
1535,2154,NSW,Australia,8,Monument Junction
1536,2155,NSW,Australia,22,Portage Road
1537,2155,NSW,Australia,243,Mosinee Place
1538,2745,NSW,Australia,65,Southridge Alley
1539,2155,NSW,Australia,16,Maple Wood Center
1540,3196,VIC,Australia,8595,Ruskin Plaza
1541,2153,NSW,Australia,2,Eastwood Street
1542,2768,NSW,Australia,68,Delaware Avenue
1543,2153,NSW,Australia,08167,Buhler Avenue
1544,2148,NSW,Australia,0046,Grim Pass
1545,2153,NSW,Australia,4,Sutteridge Trail
1546,2075,NSW,Australia,8,Boyd Road
1547,2768,NSW,Australia,8,Bobwhite Park
1548,2148,NSW,Australia,62047,Ludington Terrace
1549,2768,NSW,Australia,277,Maple Circle
1550,2148,NSW,Australia,845,Mendota Center
1551,2147,NSW,Australia,13795,Corscot Drive
1552,2768,NSW,Australia,08,Twin Pines Place
1553,2763,NSW,Australia,07236,Jenifer Point
1554,2118,NSW,Australia,2,Darwin Parkway
1555,2144,NSW,Australia,57878,Northfield Crossing
1556,2142,NSW,Australia,61,Donald Crossing
1557,2145,NSW,Australia,842,Rutledge Parkway
1558,4878,QLD,Australia,8462,Emmet Trail
1559,2076,NSW,Australia,6265,Moland Terrace
1560,2126,NSW,Australia,4,Rowland Way
1561,2289,NSW,Australia,04488,Jenna Alley
1562,2154,NSW,Australia,4,Toban Junction
1563,2122,NSW,Australia,5,Manley Avenue
1564,2155,NSW,Australia,9,Eastlawn Court
1565,2073,NSW,Australia,97910,Leroy Junction
1566,2121,NSW,Australia,608,Rutledge Drive
1567,2126,NSW,Australia,8,Heffernan Crossing
1568,2121,NSW,Australia,9,Northfield Circle
1569,2119,NSW,Australia,996,Morning Parkway
1570,2153,NSW,Australia,7015,Hintze Parkway
1571,2120,NSW,Australia,3525,Buena Vista Plaza
1572,2118,NSW,Australia,6,Hallows Pass
1573,2112,NSW,Australia,7317,Huxley Alley
1574,2101,NSW,Australia,82,Hanover Avenue
1575,4227,QLD,Australia,3384,Nelson Circle
1576,2251,NSW,Australia,45314,Pepper Wood Junction
1577,2101,NSW,Australia,85301,John Wall Road
1578,2100,NSW,Australia,277,Lindbergh Alley
1579,2148,NSW,Australia,6,Logan Junction
1580,2099,NSW,Australia,70416,Becker Court
1581,2119,NSW,Australia,256,Fordem Street
1582,2079,NSW,Australia,7,Laurel Junction
1583,2126,NSW,Australia,7032,Hallows Drive
1584,2775,NSW,Australia,78000,Arrowood Center
1585,4132,QLD,Australia,5,Elgar Place
1586,2073,NSW,Australia,54,Veith Drive
1587,2077,NSW,Australia,0,Michigan Plaza
1588,2065,NSW,Australia,2272,Buena Vista Center
1589,2100,NSW,Australia,0,Thackeray Avenue
1590,3197,VIC,Australia,8,Warrior Avenue
1591,2086,NSW,Australia,5447,Weeping Birch Place
1592,2224,NSW,Australia,019,Derek Hill
1593,2032,NSW,Australia,4,Florence Street
1594,2035,NSW,Australia,2390,Blackbird Point
1595,4220,QLD,Australia,96,Sundown Point
1596,2567,NSW,Australia,5447,Buell Hill
1597,2777,NSW,Australia,978,Valley Edge Park
1598,4220,QLD,Australia,46,Dunning Junction
1599,4818,QLD,Australia,848,Dawn Drive
1600,3219,VIC,Australia,2517,Glacier Hill Point
1601,3023,VIC,Australia,658,Northfield Junction
1602,3809,VIC,Australia,5,Algoma Point
1603,2090,NSW,Australia,1617,Lakewood Gardens Lane
1604,2048,NSW,Australia,373,Oak Valley Avenue
1605,2031,NSW,Australia,75164,Sherman Crossing
1606,2261,NSW,Australia,6491,Gerald Court
1607,2441,NSW,Australia,84504,Doe Crossing Road
1608,2263,NSW,Australia,55433,Schmedeman Lane
1609,2261,NSW,Australia,835,Thackeray Place
1610,3183,VIC,Australia,24,Fuller Lane
1611,4877,QLD,Australia,5333,Aberg Lane
1612,4215,QLD,Australia,6,Melody Plaza
1613,3199,VIC,Australia,50,Dahle Crossing
1614,2089,NSW,Australia,2,Mayfield Alley
1615,2528,NSW,Australia,9020,Anhalt Park
1616,2131,NSW,Australia,48,Melby Trail
1617,3910,VIC,Australia,1,Eliot Road
1618,3264,VIC,Australia,94181,South Park
1619,2220,NSW,Australia,718,Colorado Court
1620,2763,NSW,Australia,2,Southridge Crossing
1621,4570,QLD,Australia,0,Westport Terrace
1622,3150,VIC,Australia,0,Namekagon Circle
1623,2528,NSW,Australia,76,Roxbury Pass
1624,4413,QLD,Australia,10,Hazelcrest Street
1625,2681,NSW,Australia,5528,North Hill
1626,4510,QLD,Australia,9179,Sunfield Terrace
1627,3977,VIC,Australia,18708,Darwin Park
1628,4220,QLD,Australia,46310,Raven Trail
1629,2138,NSW,Australia,49932,Messerschmidt Point
1630,3186,VIC,Australia,6,Monument Circle
1631,2478,NSW,Australia,2,Green Ridge Park
1632,2170,NSW,Australia,60,Briar Crest Circle
1633,3018,VIC,Australia,313,Schiller Trail
1634,2753,NSW,Australia,89,Bartillon Plaza
1635,4551,QLD,Australia,5,Moland Court
1636,3198,VIC,Australia,20,Mcguire Hill
1637,2090,NSW,Australia,2,Ridgeway Circle
1638,2047,NSW,Australia,78,Bultman Junction
1639,2043,NSW,Australia,4,Mariners Cove Street
1640,2154,NSW,Australia,38330,Badeau Place
1641,2107,NSW,Australia,515,Monterey Terrace
1642,4567,QLD,Australia,73363,Butterfield Crossing
1643,3197,VIC,Australia,65387,Thackeray Parkway
1644,2250,NSW,Australia,06,Hudson Parkway
1645,4217,QLD,Australia,5274,Lindbergh Alley
1646,2066,NSW,Australia,81942,Scott Street
1647,4011,QLD,Australia,3,Fordem Park
1648,2138,NSW,Australia,8012,American Parkway
1649,3630,VIC,Australia,461,Esker Court
1650,3161,VIC,Australia,22,Badeau Avenue
1651,4560,QLD,Australia,58,Kipling Avenue
1652,2763,NSW,Australia,4,Jay Court
1653,2795,NSW,Australia,17974,Kedzie Circle
1654,2088,NSW,Australia,82598,Arkansas Hill
1655,3195,VIC,Australia,208,Golden Leaf Pass
1656,2101,NSW,Australia,4,Pankratz Street
1657,3977,VIC,Australia,83,Graceland Avenue
1658,2155,NSW,Australia,1041,Center Road
1659,4680,QLD,Australia,9161,Macpherson Terrace
1660,2261,NSW,Australia,816,Gale Pass
1661,2221,NSW,Australia,17485,Tennyson Pass
1662,2026,NSW,Australia,9168,Thackeray Place
1663,2093,NSW,Australia,4889,Tomscot Park
1664,2155,NSW,Australia,709,Schmedeman Street
1665,2018,NSW,Australia,59,Steensland Alley
1666,3127,VIC,Australia,59643,Reindahl Plaza
1667,2217,NSW,Australia,29438,Swallow Crossing
1668,2155,NSW,Australia,1,Fallview Street
1669,2031,NSW,Australia,54,Bowman Park
1670,3068,VIC,Australia,7,Monterey Street
1671,2250,NSW,Australia,1,Morning Circle
1672,2230,NSW,Australia,41,Vahlen Park
1673,2088,NSW,Australia,9175,Ryan Street
1674,2063,NSW,Australia,2,Pankratz Place
1675,2068,NSW,Australia,018,Superior Plaza
1676,3152,VIC,Australia,9737,Vernon Junction
1677,3145,VIC,Australia,290,Havey Crossing
1678,2028,NSW,Australia,4709,Cardinal Hill
1679,4209,QLD,Australia,087,Fallview Plaza
1680,3941,VIC,Australia,116,Sullivan Avenue
1681,2068,NSW,Australia,309,Oneill Way
1682,2031,NSW,Australia,86,Morningstar Junction
1683,3146,VIC,Australia,72,Mosinee Court
1684,4670,QLD,Australia,16,Saint Paul Street
1685,2072,NSW,Australia,8,Northridge Drive
1686,2229,NSW,Australia,091,Hoard Street
1687,3087,VIC,Australia,36445,Meadow Valley Road
1688,4220,QLD,Australia,419,2nd Center
1689,3585,VIC,Australia,41,Dwight Way
1690,2112,NSW,Australia,1908,Brickson Park Trail
1691,2153,NSW,Australia,367,Algoma Lane
1692,2087,NSW,Australia,9037,Norway Maple Junction
1693,2117,NSW,Australia,1301,Northwestern Place
1694,2158,NSW,Australia,3205,Service Park
1695,4352,QLD,Australia,906,Pawling Place
1696,2064,NSW,Australia,53141,Merrick Street
1697,2768,NSW,Australia,51,Hollow Ridge Terrace
1698,3976,VIC,Australia,38233,Boyd Alley
1699,3219,VIC,Australia,21800,Duke Parkway
1700,4209,QLD,Australia,3,Buena Vista Pass
1701,2036,NSW,Australia,11,Victoria Place
1702,4105,QLD,Australia,78,Colorado Park
1703,2154,NSW,Australia,39846,Springs Crossing
1704,2211,NSW,Australia,8,Talisman Avenue
1705,2094,NSW,Australia,147,Waubesa Point
1706,4133,QLD,Australia,2,Dwight Point
1707,3437,VIC,Australia,62,Mallard Avenue
1708,3170,VIC,Australia,9,Onsgard Court
1709,2333,NSW,Australia,20415,Clyde Gallagher Parkway
1710,2570,NSW,Australia,32,Hagan Junction
1711,2121,NSW,Australia,5,Spohn Alley
1712,3205,VIC,Australia,8,Scott Street
1713,2173,NSW,Australia,02862,Esker Crossing
1714,3071,VIC,Australia,03,Lillian Street
1715,3040,VIC,Australia,644,Karstens Place
1716,4817,QLD,Australia,0,Graedel Drive
1717,2290,NSW,Australia,86,Menomonie Plaza
1718,4212,QLD,Australia,7233,Lerdahl Lane
1719,2137,NSW,Australia,5676,Golf View Junction
1720,2323,NSW,Australia,2,Mcguire Terrace
1721,2203,NSW,Australia,773,Tomscot Plaza
1722,2230,NSW,Australia,5,Fisk Way
1723,2770,NSW,Australia,0,Pierstorff Place
1724,2153,NSW,Australia,25253,Straubel Trail
1725,2089,NSW,Australia,752,Nevada Circle
1726,4161,QLD,Australia,0672,Mitchell Terrace
1727,3046,VIC,Australia,78,Parkside Trail
1728,2284,NSW,Australia,7962,Dottie Park
1729,4558,QLD,Australia,0,Westport Center
1730,4655,QLD,Australia,63862,Dawn Park
1731,4152,QLD,Australia,2538,Gateway Pass
1732,4121,QLD,Australia,33006,Petterle Trail
1733,3808,VIC,Australia,0130,Loeprich Lane
1734,2680,NSW,Australia,0,Warner Road
1735,3796,VIC,Australia,7,Ohio Court
1736,2261,NSW,Australia,27,Evergreen Terrace
