transaction_id,id,customer_id,transaction_date,online_order,order_status,list_price,standard_cost
9548,57,2278,2017-08-15,False,Approved,100.35,75.26
9549,132,2081,2017-04-18,True,Approved,1065.03,230.09
9550,107,2787,2017-06-19,False,Approved,1992.93,762.63
9551,57,2935,2017-12-13,False,Approved,100.35,75.26
9552,1022,281,2017-01-02,True,Approved,1198.46,381.1
9553,509,2129,2017-08-03,True,Approved,1228.07,400.91
9554,1180,1280,2017-08-05,False,Approved,1061.56,733.58
9555,199,1174,2017-12-04,True,Approved,1890.39,260.14
9556,619,725,2017-12-24,False,Approved,1812.75,582.48
9557,183,1517,2017-12-02,True,Approved,1842.92,1105.75
9558,658,2674,2017-09-24,False,Approved,60.34,45.26
9559,1017,1907,2017-07-10,True,Approved,1555.58,818.01
9560,693,1428,2017-05-08,True,Approved,416.98,312.74
9561,1,3367,2017-03-13,True,Approved,2091.47,388.92
9562,79,545,2017-01-21,False,Approved,958.74,748.9
9563,130,147,2017-06-18,False,Approved,1172.78,1043.77
9564,100,1859,2017-06-22,True,Approved,1148.64,689.18
9565,125,1607,2017-03-29,True,Approved,795.34,101.58
9566,150,3082,2017-10-10,True,Approved,230.91,173.18
9567,0,45,2017-08-19,False,Approved,71.49,53.62
9568,353,2128,2017-01-21,True,Approved,2083.94,675.03
9569,13,2161,2017-06-26,True,Approved,1661.92,1479.11
9570,34,638,2017-05-17,False,Approved,544.05,376.84
9571,10,1951,2017-07-06,False,Approved,574.64,459.71
9572,183,2401,2017-07-19,False,Approved,1842.92,1105.75
9573,14,1821,2017-04-28,False,Approved,1765.3,709.48
9574,119,3013,2017-12-17,True,Approved,495.72,297.43
9575,74,1227,2017-09-24,False,Approved,912.52,141.4
9576,138,564,2017-12-19,False,Approved,1179.0,707.4
9577,200,3494,2017-09-08,True,Approved,533.51,400.13
9578,91,3039,2017-10-22,False,Approved,1945.43,333.18
9579,231,800,2017-06-22,True,Approved,748.17,448.9
9580,113,2544,2017-05-29,False,Approved,1873.97,863.95
9581,227,969,2017-03-03,False,Approved,1577.53,826.51
9582,18,1137,2017-03-24,False,Approved,1292.84,13.44
9583,112,3185,2017-05-19,False,Approved,358.39,215.03
9584,195,1545,2017-06-17,True,Approved,12.01,7.21
9585,149,100,2017-12-19,True,Approved,742.54,667.4
9586,17,2485,2017-05-15,True,Approved,1311.44,1167.18
9587,17,1265,2017-02-13,True,Approved,1311.44,1167.18
9588,31,2676,2017-08-26,False,Approved,1403.5,954.82
9589,63,1088,2017-09-15,False,Approved,499.53,388.72
9590,212,696,2017-04-14,True,Approved,1148.64,689.18
9591,31,587,2017-06-23,True,Approved,1403.5,954.82
9592,723,3020,2017-02-19,True,Approved,1274.93,764.96
9593,442,1656,2017-07-23,False,Approved,1280.28,829.51
9594,160,1370,2017-03-08,True,Approved,792.9,594.68
9595,221,1914,2017-01-13,False,Approved,1703.52,1516.13
9596,147,3444,2017-03-22,False,Approved,1386.84,1234.29
9597,1022,2360,2017-11-29,True,Approved,1198.46,381.1
9598,146,245,2017-08-21,True,Approved,544.05,376.84
9599,292,237,2017-03-16,False,Approved,227.88,136.73
9600,146,1837,2017-10-02,True,Approved,544.05,376.84
9601,542,2919,2017-01-20,False,Approved,980.37,234.43
9602,124,449,2017-04-02,False,Approved,575.27,431.45
9603,146,3243,2017-05-27,False,Approved,544.05,376.84
9604,77,3217,2017-07-21,False,Approved,1073.07,933.84
9605,183,1083,2017-02-28,True,Approved,1842.92,1105.75
9606,208,2457,2017-04-07,False,Approved,1415.01,1259.36
9607,18,2588,2017-04-27,False,Approved,1807.45,778.69
9608,450,984,2017-07-13,True,Approved,543.39,407.54
9609,55,223,2017-09-12,False,Approved,1720.7,1531.42
9610,5,204,2017-09-07,False,Approved,1538.99,829.65
9611,13,574,2017-03-28,False,Approved,1661.92,1479.11
9612,267,716,2017-11-21,True,Approved,1636.9,44.71
9613,12,1816,2017-09-04,True,Approved,1057.51,154.4
9614,209,824,2017-12-21,True,Approved,1483.2,99.59
9615,11,1302,2017-04-27,True,Approved,71.16,56.93
9616,6,1191,2017-11-16,True,Approved,60.34,45.26
9617,210,2273,2017-02-14,True,Approved,1458.17,874.9
9618,267,2172,2017-01-19,False,Approved,1636.9,44.71
9619,135,3059,2017-08-10,True,Approved,1807.45,778.69
9620,191,262,2017-12-18,False,Approved,230.91,173.18
9621,688,275,2017-03-10,True,Approved,1661.92,1479.11
9622,64,90,2017-07-12,False,Approved,1216.14,1082.36
9623,183,2220,2017-01-10,True,Approved,1842.92,1105.75
9624,4,2335,2017-12-19,True,Approved,1765.3,709.48
9625,31,3317,2017-04-01,False,Approved,1403.5,954.82
9626,98,571,2017-04-20,False,Approved,569.56,528.43
9627,31,568,2017-09-13,False,Approved,1403.5,954.82
9628,509,2641,2017-12-19,True,Approved,752.64,205.36
9629,135,2493,2017-10-16,True,Approved,1807.45,778.69
9630,136,2324,2017-03-15,False,Approved,753.76,
9631,144,3238,2017-08-20,True,Approved,980.37,234.43
9632,195,1951,2017-01-31,True,Approved,12.01,7.21
9633,1,738,2017-05-30,True,Approved,2091.47,388.92
9634,394,1404,2017-07-13,True,Approved,1151.96,649.49
9635,57,3137,2017-08-18,False,Approved,100.35,75.26
9636,40,815,2017-04-05,True,Approved,1769.64,108.76
9637,48,133,2017-01-19,True,Approved,235.63,125.07
9638,442,579,2017-04-28,True,Approved,1280.28,829.51
9639,5,1337,2017-07-15,True,Approved,1538.99,829.65
9640,221,2607,2017-12-25,True,Approved,1703.52,1516.13
9641,212,2165,2017-06-18,True,Approved,1148.64,689.18
9642,77,1199,2017-10-13,False,Approved,1073.07,933.84
9643,121,1299,2017-05-13,True,Approved,1777.8,820.78
9644,107,2002,2017-06-20,True,Approved,1992.93,762.63
9645,125,1631,2017-06-05,False,Approved,795.34,101.58
9646,59,718,2017-09-03,True,Approved,1977.36,1759.85
9647,450,3388,2017-06-03,True,Approved,543.39,407.54
9648,35,3056,2017-01-01,False,Approved,1415.01,1259.36
9649,33,1357,2017-02-26,False,Approved,1720.7,1531.42
9650,190,239,2017-12-16,True,Approved,774.53,464.72
9651,158,338,2017-06-17,False,Approved,1466.68,363.25
9652,74,1705,2017-03-26,False,Approved,912.52,141.4
9653,41,1237,2017-03-22,True,Approved,2083.94,675.03
9654,221,1878,2017-11-28,False,Approved,1703.52,1516.13
9655,20,1199,2017-10-14,False,Approved,499.53,388.72
9656,108,2961,2017-11-01,False,Approved,1812.75,582.48
9657,1177,1339,2017-09-19,True,Approved,912.52,141.4
9658,291,2376,2017-10-25,,Approved,1977.36,1759.85
9659,450,1085,2017-10-27,False,Approved,543.39,407.54
9660,123,2373,2017-07-25,False,Approved,795.34,101.58
9661,41,1559,2017-01-15,True,Approved,2083.94,675.03
9662,97,1407,2017-01-28,True,Approved,533.51,400.13
9663,144,91,2017-07-28,False,Approved,980.37,234.43
9664,450,925,2017-11-22,True,Approved,543.39,407.54
9665,49,3243,2017-07-20,False,Approved,642.7,211.37
9666,718,1262,2017-07-21,True,Approved,1073.07,933.84
9667,0,2496,2017-02-25,True,Approved,71.49,53.62
9668,97,1054,2017-06-21,True,Approved,533.51,400.13
9669,94,2677,2017-10-25,False,Approved,441.49,84.99
9670,64,2650,2017-09-08,False,Approved,1216.14,1082.36
9671,200,284,2017-04-15,False,Approved,533.51,400.13
9672,394,2914,2017-08-10,True,Approved,1151.96,649.49
9673,74,3274,2017-01-30,False,Approved,912.52,141.4
9674,394,1630,2017-08-19,False,Approved,1151.96,649.49
9675,16,139,2017-02-28,True,Approved,1555.58,818.01
9676,158,2892,2017-12-18,False,Approved,1466.68,363.25
9677,619,833,2017-04-04,True,Approved,1812.75,582.48
9678,523,315,2017-05-21,False,Approved,1227.34,770.89
9679,48,2467,2017-01-09,False,Approved,235.63,125.07
9680,107,467,2017-07-14,False,Approved,1992.93,762.63
9681,523,626,2017-02-06,True,Approved,1227.34,770.89
9682,168,242,2017-08-06,True,Approved,202.62,151.96
9683,45,970,2017-11-07,True,Approved,1163.89,589.27
9684,89,2704,2017-01-30,True,Approved,478.16,298.72
9685,57,1025,2017-04-09,True,Approved,100.35,75.26
9686,42,3426,2017-10-25,True,Approved,642.31,513.85
9687,140,2597,2017-04-09,False,Approved,1945.43,333.18
9688,27,1189,2017-11-13,False,Approved,574.64,459.71
9689,156,112,2017-11-13,True,Approved,748.17,448.9
9690,90,1631,2017-08-08,,Approved,1024.66,614.8
9691,658,858,2017-08-28,True,Approved,60.34,45.26
9692,12,466,2017-11-20,True,Approved,1057.51,154.4
9693,721,820,2017-07-30,False,Approved,1057.51,154.4
9694,323,2529,2017-02-14,False,Approved,1636.9,44.71
9695,94,2565,2017-06-18,False,Approved,441.49,84.99
9696,43,1131,2017-04-28,False,Approved,1289.85,74.51
9697,450,517,2017-12-20,True,Approved,543.39,407.54
9698,292,260,2017-07-19,False,Approved,227.88,136.73
9699,98,3090,2017-04-19,True,Approved,569.56,528.43
9700,105,1763,2017-10-23,True,Approved,495.72,297.43
9701,941,1555,2017-02-25,False,Approved,1775.81,1580.47
9702,17,1688,2017-02-14,False,Approved,1311.44,1167.18
9703,263,1324,2017-04-01,True,Approved,1577.53,826.51
9704,168,2587,2017-05-15,False,Approved,202.62,151.96
9705,523,3257,2017-12-24,False,Approved,1227.34,770.89
9706,209,3048,2017-08-31,,Approved,1483.2,99.59
9707,212,1365,2017-05-24,True,Approved,1148.64,689.18
9708,0,542,2017-06-14,False,Approved,71.49,53.62
9709,147,1244,2017-10-06,False,Approved,1386.84,1234.29
9710,43,3302,2017-08-06,False,Approved,1289.85,74.51
9711,194,1515,2017-09-25,False,Approved,586.45,521.94
9712,135,3361,2017-03-04,False,Approved,1807.45,778.69
9713,419,3038,2017-06-27,False,Approved,742.54,667.4
9714,116,1064,2017-08-13,False,Approved,1810.0,1610.9
9715,136,1546,2017-10-14,False,Approved,840.02,
9716,34,2307,2017-06-22,False,Approved,543.39,407.54
9717,84,2806,2017-02-01,False,Approved,290.62,215.14
9718,107,1552,2017-09-22,False,Approved,1992.93,762.63
9719,76,3302,2017-04-27,True,Approved,175.89,131.92
9720,50,3067,2017-06-18,False,Approved,1240.31,795.1
9721,20,1472,2017-01-06,False,Approved,499.53,388.72
9722,1177,1044,2017-01-17,False,Approved,912.52,141.4
9723,434,2912,2017-10-01,False,Approved,1483.2,99.59
9724,109,1241,2017-02-14,True,Approved,945.04,507.58
9725,350,1275,2017-08-01,True,Approved,1061.56,733.58
9726,94,3017,2017-04-25,True,Approved,441.49,84.99
9727,145,1950,2017-07-07,False,Approved,416.98,312.74
9728,4,2354,2017-11-24,False,Approved,1765.3,709.48
9729,135,3155,2017-01-06,False,Approved,1807.45,778.69
9730,201,914,2017-08-17,True,Approved,688.63,612.88
9731,267,212,2017-02-14,True,Approved,1636.9,44.71
9732,209,1215,2017-06-28,False,Approved,1483.2,99.59
9733,12,1728,2017-11-15,False,Approved,1057.51,154.4
9734,99,621,2017-01-22,True,Approved,71.49,53.62
9735,160,2041,2017-01-16,False,Approved,792.9,594.68
9736,424,1930,2017-12-09,False,Approved,1703.52,1516.13
9737,78,1799,2017-08-14,False,Approved,1179.0,707.4
9738,11,2063,2017-12-21,True,Approved,71.16,56.93
9739,263,3264,2017-02-03,True,Approved,1577.53,826.51
9740,11,718,2017-09-24,False,Approved,71.16,56.93
9741,205,1662,2017-05-15,True,Approved,1129.13,677.48
9742,116,1319,2017-12-14,False,Approved,1810.0,1610.9
9743,42,3270,2017-02-10,False,Approved,642.31,513.85
9744,199,292,2017-03-08,False,Approved,1890.39,260.14
9745,209,483,2017-01-15,False,Approved,1483.2,99.59
9746,44,2856,2017-11-11,False,Approved,1894.19,598.76
9747,56,2825,2017-01-03,True,Approved,1635.3,993.66
9748,158,1557,2017-03-17,True,Approved,1466.68,363.25
9749,94,641,2017-02-02,False,Approved,441.49,84.99
9750,89,41,2017-04-18,False,Approved,478.16,298.72
9751,81,2369,2017-06-19,True,Approved,1071.23,380.74
9752,45,3050,2017-08-02,True,Approved,1163.89,589.27
9753,156,2023,2017-11-30,False,Approved,748.17,448.9
9754,76,493,2017-05-31,False,Approved,175.89,131.92
9755,200,861,2017-11-06,True,Approved,290.62,215.14
9756,73,877,2017-05-22,False,Approved,183.86,137.9
9757,67,447,2017-07-23,False,Approved,1129.13,677.48
9758,13,701,2017-04-02,False,Approved,1661.92,1479.11
9759,59,1048,2017-08-19,True,Approved,1977.36,1759.85
9760,136,2553,2017-07-23,True,Approved,1922.94,
9761,353,290,2017-07-15,False,Approved,2083.94,675.03
9762,59,484,2017-12-11,True,Approved,1977.36,1759.85
9763,144,2394,2017-10-01,False,Approved,980.37,234.43
9764,168,422,2017-02-10,False,Approved,202.62,151.96
9765,35,782,2017-05-03,False,Approved,1415.01,1259.36
9766,55,2131,2017-02-14,True,Approved,1720.7,1531.42
9767,542,260,2017-02-20,True,Approved,980.37,234.43
9768,97,3360,2017-10-04,True,Approved,533.51,400.13
9769,10,3496,2017-03-07,False,Approved,574.64,459.71
9770,90,1018,2017-12-04,True,Approved,1024.66,614.8
9771,305,1800,2017-05-14,,Approved,2005.66,1203.4
9772,28,1301,2017-01-09,False,Approved,360.4,270.3
9773,40,2705,2017-02-14,False,Approved,1769.64,108.76
9774,25,1783,2017-07-12,True,Approved,1469.44,596.55
9775,175,2268,2017-11-25,True,Approved,1228.07,400.91
9776,850,213,2017-06-30,True,Approved,360.4,270.3
9777,150,2183,2017-12-22,False,Approved,230.91,173.18
9778,1,750,2017-01-30,True,Approved,2091.47,388.92
9779,28,1702,2017-08-09,False,Approved,360.4,270.3
9780,81,1769,2017-07-25,False,Approved,1071.23,380.74
9781,31,2565,2017-07-03,True,Approved,1403.5,954.82
9782,201,2686,2017-06-22,False,Approved,688.63,612.88
9783,534,2459,2017-07-24,False,Approved,1227.34,770.89
9784,81,1513,2017-01-28,True,Approved,1071.23,380.74
9785,28,1,2017-01-05,False,Approved,360.4,270.3
9786,64,367,2017-02-14,False,Approved,1216.14,1082.36
9787,23,298,2017-12-06,True,Approved,1538.99,829.65
9788,81,850,2017-06-08,True,Approved,1071.23,380.74
9789,292,288,2017-03-27,False,Approved,227.88,136.73
9790,8,1756,2017-08-01,False,Approved,1071.23,380.74
9791,135,391,2017-01-24,True,Approved,1807.45,778.69
9792,59,34,2017-06-25,True,Approved,1977.36,1759.85
9793,688,1839,2017-02-13,False,Approved,1661.92,1479.11
9794,394,2632,2017-09-30,False,Approved,1151.96,649.49
9795,1022,2130,2017-10-01,True,Approved,1198.46,381.1
9796,568,1111,2017-07-11,True,Approved,1172.78,1043.77
9797,442,919,2017-06-04,False,Approved,1280.28,829.51
9798,183,2134,2017-10-10,True,Approved,1842.92,1105.75
9799,87,946,2017-03-21,True,Approved,752.64,205.36
9800,6,410,2017-08-19,True,Approved,60.34,45.26
9801,24,1195,2017-04-04,False,Approved,1362.99,57.74
9802,267,1439,2017-07-22,,Approved,1636.9,44.71
9803,420,3018,2017-02-09,True,Approved,1216.14,1082.36
9804,658,1990,2017-10-05,False,Approved,60.34,45.26
9805,27,3086,2017-07-03,True,Approved,574.64,459.71
9806,160,2400,2017-12-11,True,Approved,792.9,594.68
9807,941,1742,2017-03-10,True,Approved,1775.81,1580.47
9808,191,2505,2017-06-29,True,Approved,230.91,173.18
9809,28,49,2017-03-12,False,Approved,360.4,270.3
9810,99,345,2017-01-06,False,Approved,71.49,53.62
9811,210,533,2017-03-12,False,Approved,1458.17,874.9
9812,207,1526,2017-06-09,True,Approved,2005.66,1203.4
9813,48,2599,2017-07-03,False,Approved,235.63,125.07
9814,67,1186,2017-11-03,True,Approved,1129.13,677.48
9815,62,2027,2017-05-07,True,Approved,1403.5,954.82
9816,227,38,2017-08-13,False,Approved,1163.89,589.27
9817,52,3027,2017-11-29,False,Approved,227.88,136.73
9818,123,1707,2017-11-28,False,Approved,795.34,101.58
9819,144,3114,2017-09-10,,Approved,980.37,234.43
9820,87,1425,2017-12-30,True,Approved,752.64,205.36
9821,28,2774,2017-06-25,False,Approved,360.4,270.3
9822,10,2401,2017-12-09,True,Approved,574.64,459.71
9823,18,791,2017-01-18,True,Approved,1292.84,13.44
9824,35,3111,2017-07-29,True,Approved,1415.01,1259.36
9825,50,959,2017-03-09,False,Approved,1240.31,795.1
9826,84,1255,2017-04-21,True,Approved,290.62,215.14
9827,323,946,2017-07-03,True,Approved,1636.9,44.71
9828,116,2783,2017-04-03,True,Approved,1810.0,1610.9
9829,146,3176,2017-04-29,True,Approved,544.05,376.84
9830,24,3355,2017-11-08,False,Approved,1362.99,57.74
9831,16,3244,2017-05-09,False,Approved,1555.58,818.01
9832,194,3410,2017-02-01,True,Approved,586.45,521.94
9833,183,1818,2017-05-10,False,Approved,1842.92,1105.75
9834,17,2070,2017-07-17,True,Approved,1311.44,1167.18
9835,333,1879,2017-01-04,False,Approved,774.53,464.72
9836,207,953,2017-08-28,True,Approved,2005.66,1203.4
9837,504,619,2017-07-22,True,Approved,590.26,525.33
9838,35,1682,2017-09-09,False,Approved,1415.01,1259.36
9839,60,3451,2017-12-05,False,Approved,12.01,7.21
9840,374,1850,2017-05-17,True,Approved,1362.99,57.74
9841,12,2430,2017-05-04,False,Approved,1057.51,154.4
9842,11,2405,2017-03-11,False,Approved,71.16,56.93
9843,89,2194,2017-09-07,True,Approved,478.16,298.72
9844,602,131,2017-01-16,True,Approved,1777.8,820.78
9845,210,1764,2017-09-19,False,Approved,1458.17,874.9
9846,1180,1493,2017-03-17,False,Approved,1061.56,733.58
9847,275,2548,2017-11-30,False,Approved,575.27,431.45
9848,160,2654,2017-02-16,True,Approved,792.9,594.68
9849,175,1782,2017-03-30,True,Approved,1228.07,400.91
9850,90,211,2017-06-11,False,Approved,1024.66,614.8
9851,723,1555,2017-01-09,False,Approved,1274.93,764.96
9852,79,879,2017-01-04,True,Approved,958.74,748.9
9853,190,933,2017-03-22,True,Approved,774.53,464.72
9854,62,229,2017-08-18,True,Approved,1403.5,954.82
9855,235,2441,2017-02-23,False,Approved,1311.44,1167.18
9856,210,487,2017-08-13,False,Approved,1458.17,874.9
9857,25,1852,2017-04-17,False,Approved,1469.44,596.55
9858,109,1139,2017-08-13,False,Approved,945.04,507.58
9859,16,1224,2017-07-12,False,Approved,1555.58,818.01
9860,25,181,2017-10-26,False,Approved,1469.44,596.55
9861,350,2604,2017-03-24,False,Approved,1061.56,733.58
9862,135,2657,2017-06-08,True,Approved,1807.45,778.69
9863,211,1691,2017-03-29,True,Approved,1469.44,596.55
9864,191,779,2017-03-15,True,Approved,230.91,173.18
9865,199,1070,2017-12-16,False,Approved,1890.39,260.14
9866,504,677,2017-01-12,True,Approved,590.26,525.33
9867,31,1971,2017-04-15,True,Approved,1403.5,954.82
9868,62,1009,2017-11-06,False,Approved,1403.5,954.82
9869,138,1896,2017-01-26,True,Approved,1179.0,707.4
9870,35,1353,2017-12-16,False,Approved,1415.01,1259.36
9871,394,1585,2017-02-08,False,Approved,1151.96,649.49
9872,24,2940,2017-09-27,True,Approved,1362.99,57.74
9873,34,808,2017-02-10,True,Approved,544.05,376.84
9874,33,37,2017-09-12,False,Approved,1720.7,1531.42
9875,10,3063,2017-09-29,True,Approved,574.64,459.71
9876,18,2276,2017-10-10,False,Approved,1292.84,13.44
9877,230,1559,2017-05-07,True,Approved,1793.43,248.82
9878,267,2726,2017-09-25,True,Approved,1636.9,44.71
9879,217,2141,2017-08-10,False,Approved,1894.19,598.76
9880,137,1146,2017-10-18,False,Approved,1065.03,230.09
9881,16,974,2017-07-21,True,Approved,1555.58,818.01
9882,359,3363,2017-03-05,True,Approved,1240.31,795.1
9883,243,1453,2017-04-07,True,Approved,1992.93,762.63
9884,450,3376,2017-08-16,True,Approved,543.39,407.54
9885,90,3150,2017-08-07,True,Approved,1024.66,614.8
9886,48,3131,2017-03-22,False,Approved,235.63,125.07
9887,56,1249,2017-05-01,False,Approved,1635.3,993.66
9888,78,2238,2017-08-11,True,Approved,1179.0,707.4
9889,147,286,2017-03-13,False,Approved,1386.84,1234.29
9890,292,237,2017-02-22,True,Approved,227.88,136.73
9891,1,1866,2017-08-24,False,Approved,2091.47,388.92
9892,64,2740,2017-08-13,True,Approved,1216.14,1082.36
9893,186,1596,2017-07-17,True,Approved,1873.97,863.95
9894,166,684,2017-11-03,True,Approved,363.01,290.41
9895,36,1307,2017-07-30,True,Approved,1842.92,1105.75
9896,57,3133,2017-07-27,False,Approved,100.35,75.26
9897,28,2308,2017-05-31,True,Approved,360.4,270.3
9898,49,3136,2017-08-18,True,Approved,642.7,211.37
9899,12,397,2017-11-15,True,Approved,1057.51,154.4
9900,275,1465,2017-09-14,True,Approved,575.27,431.45
9901,81,1037,2017-02-21,False,Approved,1071.23,380.74
9902,207,2183,2017-05-30,True,Approved,2005.66,1203.4
9903,170,1293,2017-05-05,True,Approved,1036.59,206.35
9904,554,1922,2017-09-28,True,Approved,945.04,507.58
9905,145,2102,2017-02-16,True,Approved,416.98,312.74
9906,16,3384,2017-01-25,False,Approved,1555.58,818.01
9907,175,2322,2017-10-24,True,Approved,1228.07,400.91
9908,1022,1654,2017-02-20,True,Approved,1198.46,381.1
9909,78,1393,2017-11-30,True,Approved,1179.0,707.4
9910,11,2680,2017-08-21,True,Approved,71.16,56.93
9911,149,1303,2017-01-06,True,Approved,742.54,667.4
9912,116,1932,2017-03-27,True,Approved,1810.0,1610.9
9913,195,3021,2017-10-13,False,Approved,12.01,7.21
9914,1,3350,2017-11-22,False,Approved,2091.47,388.92
9915,158,2857,2017-01-11,True,Approved,1466.68,363.25
9916,0,3143,2017-11-03,False,Approved,71.49,53.62
9917,74,3261,2017-01-11,True,Approved,912.52,141.4
9918,10,610,2017-03-15,False,Approved,574.64,459.71
9919,554,337,2017-10-25,False,Approved,945.04,507.58
9920,99,1744,2017-09-12,False,Approved,71.49,53.62
9921,418,2125,2017-07-17,False,Approved,1231.15,161.6
9922,124,1463,2017-09-11,True,Approved,575.27,431.45
9923,5,3388,2017-09-18,True,Approved,1538.99,829.65
9924,59,2237,2017-04-19,False,Approved,1977.36,1759.85
9925,89,917,2017-11-25,False,Approved,478.16,298.72
9926,48,1086,2017-10-03,False,Approved,235.63,125.07
9927,211,1408,2017-12-20,True,Approved,1469.44,596.55
9928,73,955,2017-10-31,True,Approved,183.86,137.9
9929,210,799,2017-12-20,True,Approved,1458.17,874.9
9930,6,1279,2017-11-08,True,Approved,60.34,45.26
9931,168,185,2017-06-09,True,Approved,202.62,151.96
9932,0,1489,2017-09-09,False,Approved,71.49,53.62
9933,10,549,2017-03-12,True,Approved,574.64,459.71
9934,5,2339,2017-07-22,,Approved,1538.99,829.65
9935,82,362,2017-04-28,False,Approved,183.86,137.9
9936,41,2319,2017-10-01,False,Approved,2083.94,675.03
9937,79,508,2017-02-13,True,Approved,958.74,748.9
9938,56,2111,2017-10-20,False,Approved,1635.3,993.66
9939,442,2775,2017-01-20,True,Approved,1280.28,829.51
9940,76,2072,2017-01-16,True,Approved,175.89,131.92
9941,249,893,2017-10-16,False,Approved,1762.96,950.52
9942,16,724,2017-07-23,False,Approved,1555.58,818.01
9943,175,426,2017-11-01,True,Approved,1228.07,400.91
9944,183,773,2017-10-19,False,Approved,1842.92,1105.75
9945,144,514,2017-04-28,False,Approved,980.37,234.43
9946,144,720,2017-09-18,True,Approved,980.37,234.43
9947,35,1378,2017-07-17,True,Approved,1415.01,1259.36
9948,2,1322,2017-07-29,False,Approved,1793.43,248.82
9949,130,1730,2017-01-31,True,Approved,1172.78,1043.77
9950,48,1959,2017-07-26,True,Approved,235.63,125.07
9951,168,149,2017-08-28,False,Approved,202.62,151.96
9952,33,2459,2017-08-29,False,Approved,1720.7,1531.42
9953,48,2686,2017-02-01,False,Approved,235.63,125.07
9954,450,2803,2017-04-25,False,Approved,543.39,407.54
9955,79,3474,2017-09-10,True,Approved,958.74,748.9
9956,130,2254,2017-10-10,True,Approved,1172.78,1043.77
9957,353,3217,2017-11-08,False,Approved,2083.94,675.03
9958,25,889,2017-05-05,True,Approved,1469.44,596.55
9959,249,594,2017-02-11,True,Approved,1762.96,950.52
9960,24,2064,2017-09-15,False,Approved,1362.99,57.74
9961,76,2845,2017-04-08,True,Approved,175.89,131.92
9962,25,765,2017-11-23,False,Approved,1469.44,596.55
9963,1835,1528,2017-02-22,False,Approved,1036.59,206.35
9964,23,1004,2017-02-17,True,Approved,1538.99,829.65
9965,49,1260,2017-10-25,True,Approved,642.7,211.37
9966,73,863,2017-10-22,False,Approved,183.86,137.9
9967,28,2439,2017-10-24,False,Approved,360.4,270.3
9968,43,1123,2017-08-16,False,Approved,1289.85,74.51
9969,434,2981,2017-08-17,,Approved,1483.2,99.59
9970,105,2088,2017-12-11,True,Cancelled,495.72,297.43
9971,350,1229,2017-04-23,False,Approved,1061.56,733.58
9972,1732,1637,2017-02-28,False,Approved,202.62,151.96
9973,41,2617,2017-08-02,False,Approved,2083.94,675.03
9974,91,1346,2017-05-14,False,Approved,1945.43,333.18
9975,166,1469,2017-01-22,True,Approved,363.01,290.41
9976,73,2813,2017-03-17,False,Approved,183.86,137.9
9977,166,837,2017-07-26,False,Approved,363.01,290.41
9978,35,318,2017-01-08,False,Approved,1415.01,1259.36
9979,1,3470,2017-07-06,True,Approved,2091.47,388.92
9980,150,1090,2017-10-07,False,Approved,230.91,173.18
9981,84,2309,2017-11-07,True,Approved,290.62,215.14
9982,35,2916,2017-05-22,False,Approved,1415.01,1259.36
9983,201,353,2017-04-03,False,Approved,688.63,612.88
9984,20,582,2017-07-20,True,Approved,499.53,388.72
9985,57,192,2017-05-15,False,Approved,100.35,75.26
9986,509,3389,2017-01-01,True,Approved,752.64,205.36
9987,73,2565,2017-06-26,False,Approved,183.86,137.9
9988,1,853,2017-10-27,True,Approved,2091.47,388.92
9989,170,1852,2017-05-24,True,Approved,1036.59,206.35
9990,58,1088,2017-12-01,True,Approved,1458.17,874.9
9991,130,851,2017-08-10,True,Approved,1172.78,1043.77
9992,195,874,2017-06-19,True,Approved,12.01,7.21
9993,117,1267,2017-07-17,True,Approved,1775.81,1580.47
9994,212,3455,2017-05-11,True,Approved,1148.64,689.18
9995,67,2123,2017-05-22,False,Approved,1129.13,677.48
9996,109,1457,2017-03-03,,Approved,945.04,507.58
9997,394,2268,2017-02-06,True,Approved,1151.96,649.49
9998,76,3046,2017-03-03,False,Approved,175.89,131.92
9999,144,165,2017-04-14,True,Approved,980.37,234.43
10000,31,97,2017-01-02,False,Approved,1403.5,954.82
10001,18,2782,2017-06-15,True,Approved,1292.84,13.44
10002,136,219,2017-04-13,False,Approved,1759.3,
10003,509,467,2017-01-01,True,Approved,752.64,205.36
10004,31,2963,2017-04-08,False,Approved,1403.5,954.82
10005,523,432,2017-11-23,True,Approved,1227.34,770.89
10006,144,573,2017-09-16,True,Approved,980.37,234.43
10007,62,2219,2017-07-21,False,Approved,1403.5,954.82
10008,504,3381,2017-06-18,True,Approved,590.26,525.33
10009,25,2225,2017-06-05,True,Approved,1469.44,596.55
10010,941,3049,2017-11-17,True,Approved,1775.81,1580.47
10011,143,2865,2017-10-27,True,Approved,1890.39,260.14
10012,1022,485,2017-04-02,True,Approved,1198.46,381.1
10013,12,2479,2017-09-16,False,Approved,1057.51,154.4
10014,209,1043,2017-05-01,True,Approved,1483.2,99.59
10015,87,1519,2017-11-01,False,Approved,752.64,205.36
10016,145,42,2017-06-03,False,Approved,416.98,312.74
10017,1177,770,2017-06-10,False,Approved,912.52,141.4
10018,217,844,2017-05-02,False,Approved,1894.19,598.76
10019,84,499,2017-05-17,False,Approved,290.62,215.14
10020,50,1241,2017-05-25,False,Approved,1240.31,795.1
10021,58,2079,2017-12-27,True,Approved,1458.17,874.9
